Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Year,Month,Day,Hour,Minute,Is_holiday,Light
0.8888888888888888,3.414,0.054,236.87,14.4,0.0,0.0,17.0,2006,12,16,21,20,1.0,0.0
0.8958333333333334,3.226,0.0,237.2,13.8,0.0,0.0,18.0,2006,12,16,21,30,1.0,0.0
0.9027777777777778,2.36,0.064,236.89,10.8,0.0,0.0,18.0,2006,12,16,21,40,1.0,0.0
0.9097222222222222,1.696,0.194,238.19,7.6,0.0,2.0,17.0,2006,12,16,21,50,1.0,0.0
0.9166666666666666,3.464,0.17,236.03,14.6,0.0,1.0,17.0,2006,12,16,22,0,1.0,0.0
0.9236111111111112,3.392,0.0,236.93,14.2,0.0,0.0,17.0,2006,12,16,22,10,1.0,0.0
0.9305555555555556,2.428,0.068,238.87,10.0,0.0,0.0,0.0,2006,12,16,22,20,1.0,0.0
0.9375,2.388,0.07,239.48,10.0,0.0,0.0,0.0,2006,12,16,22,30,1.0,0.0
0.9444444444444444,2.306,0.064,238.39,9.6,0.0,0.0,0.0,2006,12,16,22,40,1.0,0.0
0.9513888888888888,2.414,0.0,240.02,10.0,0.0,0.0,0.0,2006,12,16,22,50,1.0,0.0
0.9583333333333334,2.41,0.068,238.9,10.0,0.0,0.0,0.0,2006,12,16,23,0,1.0,0.0
0.9652777777777778,2.34,0.06,240.05,9.6,0.0,0.0,0.0,2006,12,16,23,10,1.0,0.0
0.9722222222222222,1.222,0.046,241.58,6.6,0.0,0.0,0.0,2006,12,16,23,20,1.0,0.0
0.9791666666666666,2.502,0.136,240.24,10.4,0.0,0.0,0.0,2006,12,16,23,30,1.0,0.0
0.9861111111111112,2.378,0.0,241.18,9.8,0.0,0.0,0.0,2006,12,16,23,40,1.0,0.0
0.9930555555555556,3.844,0.148,238.71,16.6,0.0,0.0,0.0,2006,12,16,23,50,1.0,0.0
0.0,1.044,0.152,242.73,4.4,0.0,2.0,0.0,2006,12,17,0,0,1.0,0.0
0.0069444444444444,2.608,0.298,239.45,10.8,0.0,1.0,0.0,2006,12,17,0,10,1.0,0.0
0.0138888888888888,2.338,0.0,238.37,9.8,0.0,1.0,0.0,2006,12,17,0,20,1.0,0.0
0.0208333333333333,0.286,0.0,244.03,1.2,0.0,0.0,0.0,2006,12,17,0,30,1.0,0.0
0.0277777777777777,2.468,0.078,241.52,10.2,0.0,0.0,0.0,2006,12,17,0,40,1.0,0.0
0.0347222222222222,1.376,0.0,243.11,7.2,0.0,0.0,0.0,2006,12,17,0,50,1.0,0.0
0.0416666666666666,1.008,0.0,242.35,5.4,0.0,0.0,0.0,2006,12,17,1,0,1.0,0.0
0.0486111111111111,4.86,0.198,239.65,20.2,0.0,36.0,0.0,2006,12,17,1,10,1.0,0.0
0.0555555555555555,4.634,0.152,237.17,19.4,0.0,35.0,0.0,2006,12,17,1,20,1.0,0.0
0.0625,3.652,0.0,240.11,15.2,0.0,22.0,0.0,2006,12,17,1,30,1.0,0.0
0.0694444444444444,3.214,0.118,241.92,14.6,0.0,26.0,0.0,2006,12,17,1,40,1.0,0.0
0.0763888888888889,2.344,0.272,241.49,10.8,0.0,16.0,0.0,2006,12,17,1,50,1.0,0.0
0.0833333333333333,1.334,0.148,242.14,7.0,0.0,5.0,0.0,2006,12,17,2,0,1.0,0.0
0.0902777777777777,2.428,0.084,244.77,9.8,0.0,1.0,0.0,2006,12,17,2,10,1.0,0.0
0.0972222222222222,2.506,0.202,243.75,10.2,0.0,0.0,0.0,2006,12,17,2,20,1.0,0.0
0.1041666666666666,2.444,0.098,243.93,10.0,0.0,0.0,0.0,2006,12,17,2,30,1.0,0.0
0.1111111111111111,2.384,0.0,245.71,9.6,0.0,0.0,0.0,2006,12,17,2,40,1.0,0.0
0.1180555555555555,2.328,0.046,243.68,9.4,0.0,0.0,0.0,2006,12,17,2,50,1.0,0.0
0.125,2.542,0.214,244.06,10.4,0.0,0.0,0.0,2006,12,17,3,0,1.0,0.0
0.1319444444444444,2.342,0.0,243.46,9.6,0.0,0.0,0.0,2006,12,17,3,10,1.0,0.0
0.1388888888888889,2.344,0.0,243.27,9.6,0.0,0.0,0.0,2006,12,17,3,20,1.0,0.0
0.1458333333333333,0.342,0.12,244.81,1.6,0.0,0.0,0.0,2006,12,17,3,30,1.0,0.0
0.1527777777777778,0.32,0.126,244.44,1.6,0.0,0.0,0.0,2006,12,17,3,40,1.0,0.0
0.1597222222222222,0.754,0.0,245.53,4.8,0.0,0.0,0.0,2006,12,17,3,50,1.0,0.0
0.1666666666666666,2.402,0.076,243.18,9.8,0.0,1.0,0.0,2006,12,17,4,0,1.0,0.0
0.1736111111111111,2.52,0.22,243.54,10.4,0.0,2.0,0.0,2006,12,17,4,10,1.0,0.0
0.1805555555555555,2.346,0.0,243.5,9.6,0.0,0.0,0.0,2006,12,17,4,20,1.0,0.0
0.1875,0.756,0.092,245.69,3.8,0.0,0.0,5.0,2006,12,17,4,30,1.0,0.0
0.1944444444444444,3.386,0.056,242.22,13.8,0.0,0.0,18.0,2006,12,17,4,40,1.0,0.0
0.2013888888888889,3.46,0.076,241.53,14.2,0.0,0.0,18.0,2006,12,17,4,50,1.0,0.0
0.2083333333333333,2.294,0.0,243.14,10.4,0.0,0.0,19.0,2006,12,17,5,0,1.0,0.0
0.2152777777777778,3.426,0.046,240.23,14.2,0.0,0.0,18.0,2006,12,17,5,10,1.0,0.0
0.2222222222222222,2.438,0.094,243.06,10.0,0.0,1.0,0.0,2006,12,17,5,20,1.0,0.0
0.2291666666666666,1.65,0.0,243.03,7.8,0.0,0.0,0.0,2006,12,17,5,30,1.0,0.0
0.2361111111111111,0.364,0.0,244.4,2.6,0.0,0.0,0.0,2006,12,17,5,40,1.0,0.0
0.2430555555555555,2.184,0.0,244.99,9.2,0.0,0.0,0.0,2006,12,17,5,50,1.0,0.0
0.25,2.076,0.206,244.36,9.2,0.0,0.0,0.0,2006,12,17,6,0,1.0,1.0
0.2569444444444444,2.426,0.08,243.06,10.0,0.0,1.0,0.0,2006,12,17,6,10,1.0,1.0
0.2638888888888889,0.484,0.116,244.86,2.4,0.0,2.0,0.0,2006,12,17,6,20,1.0,1.0
0.2708333333333333,3.328,0.094,241.89,13.6,0.0,0.0,0.0,2006,12,17,6,30,1.0,1.0
0.2777777777777778,0.694,0.136,244.35,3.0,0.0,0.0,0.0,2006,12,17,6,40,1.0,1.0
0.2847222222222222,0.316,0.0,245.54,1.2,0.0,0.0,0.0,2006,12,17,6,50,1.0,1.0
0.2916666666666667,0.222,0.0,244.67,1.0,0.0,0.0,0.0,2006,12,17,7,0,1.0,1.0
0.2986111111111111,0.328,0.114,243.04,1.4,0.0,0.0,0.0,2006,12,17,7,10,1.0,1.0
0.3055555555555556,2.28,0.052,240.03,9.4,0.0,1.0,0.0,2006,12,17,7,20,1.0,1.0
0.3125,2.336,0.048,238.93,9.6,0.0,0.0,0.0,2006,12,17,7,30,1.0,1.0
0.3194444444444444,2.29,0.052,241.53,9.4,0.0,0.0,0.0,2006,12,17,7,40,1.0,1.0
0.3263888888888889,2.378,0.08,241.33,9.8,0.0,0.0,0.0,2006,12,17,7,50,1.0,1.0
0.3333333333333333,2.28,0.056,240.9,9.4,0.0,0.0,0.0,2006,12,17,8,0,1.0,1.0
0.3402777777777778,0.616,0.084,243.88,4.0,0.0,0.0,0.0,2006,12,17,8,10,1.0,1.0
0.3472222222222222,0.398,0.234,241.86,1.8,0.0,2.0,0.0,2006,12,17,8,20,1.0,1.0
0.3541666666666667,1.876,0.196,241.39,8.6,0.0,1.0,0.0,2006,12,17,8,30,1.0,1.0
0.3611111111111111,2.374,0.07,241.42,9.8,0.0,2.0,0.0,2006,12,17,8,40,1.0,1.0
0.3680555555555556,2.278,0.054,241.14,9.4,0.0,0.0,0.0,2006,12,17,8,50,1.0,1.0
0.375,2.94,0.31,239.09,12.2,0.0,1.0,0.0,2006,12,17,9,0,1.0,1.0
0.3819444444444444,4.472,0.088,236.34,18.8,0.0,37.0,0.0,2006,12,17,9,10,1.0,1.0
0.3888888888888889,0.38,0.0,240.77,1.6,0.0,2.0,0.0,2006,12,17,9,20,1.0,1.0
0.3958333333333333,2.722,0.136,237.51,11.4,0.0,5.0,0.0,2006,12,17,9,30,1.0,1.0
0.4027777777777778,2.488,0.178,239.21,10.4,0.0,0.0,0.0,2006,12,17,9,40,1.0,1.0
0.4097222222222222,2.314,0.054,238.76,9.6,0.0,0.0,0.0,2006,12,17,9,50,1.0,1.0
0.4166666666666667,2.292,0.054,238.03,9.6,0.0,0.0,0.0,2006,12,17,10,0,1.0,1.0
0.4236111111111111,1.406,0.078,237.13,5.8,0.0,0.0,18.0,2006,12,17,10,10,1.0,1.0
0.4305555555555556,1.304,0.05,236.92,5.4,0.0,0.0,17.0,2006,12,17,10,20,1.0,1.0
0.4375,3.678,0.204,236.01,15.6,1.0,35.0,17.0,2006,12,17,10,30,1.0,1.0
0.4444444444444444,5.73,0.272,231.61,24.6,36.0,35.0,16.0,2006,12,17,10,40,1.0,1.0
0.4513888888888889,2.712,0.256,234.81,11.8,2.0,21.0,16.0,2006,12,17,10,50,1.0,1.0
0.4583333333333333,3.65,0.22,234.55,15.6,1.0,40.0,17.0,2006,12,17,11,0,1.0,1.0
0.4652777777777778,2.526,0.082,234.36,11.0,1.0,20.0,17.0,2006,12,17,11,10,1.0,1.0
0.4722222222222222,1.676,0.312,235.59,7.2,1.0,0.0,17.0,2006,12,17,11,20,1.0,1.0
0.4791666666666667,3.844,0.208,234.82,16.4,37.0,1.0,17.0,2006,12,17,11,30,1.0,1.0
0.4861111111111111,1.978,0.252,237.94,8.4,0.0,0.0,17.0,2006,12,17,11,40,1.0,1.0
0.4930555555555556,1.958,0.248,238.73,8.2,0.0,0.0,17.0,2006,12,17,11,50,1.0,1.0
0.5,1.962,0.252,239.73,8.2,0.0,0.0,18.0,2006,12,17,12,0,1.0,1.0
0.5069444444444444,1.708,0.118,238.16,7.2,0.0,0.0,17.0,2006,12,17,12,10,1.0,1.0
0.5138888888888888,1.854,0.114,238.4,7.8,0.0,0.0,17.0,2006,12,17,12,20,1.0,1.0
0.5208333333333334,2.014,0.346,237.63,8.6,0.0,0.0,17.0,2006,12,17,12,30,1.0,1.0
0.5277777777777778,1.718,0.37,237.78,7.4,0.0,1.0,17.0,2006,12,17,12,40,1.0,1.0
0.5347222222222222,1.71,0.362,236.6,7.4,0.0,1.0,17.0,2006,12,17,12,50,1.0,1.0
0.5416666666666666,1.754,0.392,237.65,7.6,0.0,1.0,18.0,2006,12,17,13,0,1.0,1.0
0.5486111111111112,1.494,0.198,237.5,6.2,0.0,0.0,17.0,2006,12,17,13,10,1.0,1.0
0.5555555555555556,1.462,0.108,240.48,6.0,0.0,0.0,18.0,2006,12,17,13,20,1.0,1.0
0.5625,1.44,0.108,240.19,6.0,0.0,0.0,18.0,2006,12,17,13,30,1.0,1.0
0.5694444444444444,1.822,0.21,240.47,7.6,0.0,0.0,18.0,2006,12,17,13,40,1.0,1.0
0.5763888888888888,1.758,0.112,241.6,7.2,0.0,0.0,18.0,2006,12,17,13,50,1.0,1.0
0.5833333333333334,1.744,0.104,240.38,7.2,0.0,0.0,18.0,2006,12,17,14,0,1.0,1.0
0.5902777777777778,2.066,0.142,243.75,8.6,0.0,0.0,18.0,2006,12,17,14,10,1.0,1.0
0.5972222222222222,2.134,0.404,246.7,8.8,0.0,0.0,19.0,2006,12,17,14,20,1.0,1.0
0.6041666666666666,2.154,0.268,245.51,8.8,0.0,0.0,18.0,2006,12,17,14,30,1.0,1.0
0.6111111111111112,2.11,0.254,242.46,8.6,0.0,0.0,18.0,2006,12,17,14,40,1.0,1.0
0.6180555555555556,2.17,0.244,244.36,8.8,0.0,1.0,18.0,2006,12,17,14,50,1.0,1.0
0.625,2.11,0.202,243.11,8.6,0.0,1.0,18.0,2006,12,17,15,0,1.0,1.0
0.6319444444444444,1.934,0.0,241.73,8.0,0.0,0.0,18.0,2006,12,17,15,10,1.0,1.0
0.6388888888888888,2.142,0.084,241.85,8.8,0.0,0.0,18.0,2006,12,17,15,20,1.0,1.0
0.6458333333333334,3.054,0.1,240.93,13.0,1.0,0.0,18.0,2006,12,17,15,30,1.0,1.0
0.6527777777777778,4.908,0.046,236.28,20.6,38.0,0.0,17.0,2006,12,17,15,40,1.0,1.0
0.6597222222222222,2.852,0.0,239.6,11.8,1.0,0.0,17.0,2006,12,17,15,50,1.0,1.0
0.6666666666666666,2.818,0.114,239.01,11.8,2.0,0.0,17.0,2006,12,17,16,0,1.0,1.0
0.6736111111111112,2.756,0.138,236.41,11.6,2.0,0.0,17.0,2006,12,17,16,10,1.0,1.0
0.6805555555555556,2.75,0.112,238.63,11.4,1.0,0.0,17.0,2006,12,17,16,20,1.0,1.0
0.6875,4.806,0.0,234.92,20.4,37.0,0.0,16.0,2006,12,17,16,30,1.0,1.0
0.6944444444444444,2.722,0.106,237.75,11.4,0.0,0.0,17.0,2006,12,17,16,40,1.0,1.0
0.7013888888888888,2.846,0.098,234.7,12.0,0.0,0.0,17.0,2006,12,17,16,50,1.0,1.0
0.7083333333333334,3.388,0.244,233.82,14.4,0.0,1.0,17.0,2006,12,17,17,0,1.0,1.0
0.7152777777777778,3.556,0.14,232.83,15.2,0.0,2.0,16.0,2006,12,17,17,10,1.0,1.0
0.7222222222222222,3.58,0.294,235.39,15.2,0.0,1.0,17.0,2006,12,17,17,20,1.0,1.0
0.7291666666666666,3.002,0.058,232.79,12.8,0.0,0.0,16.0,2006,12,17,17,30,1.0,1.0
0.7361111111111112,3.292,0.158,234.99,14.0,0.0,0.0,17.0,2006,12,17,17,40,1.0,1.0
0.7430555555555556,3.412,0.184,235.79,14.4,0.0,0.0,17.0,2006,12,17,17,50,1.0,1.0
0.75,3.328,0.168,235.86,14.0,0.0,0.0,17.0,2006,12,17,18,0,1.0,0.0
0.7569444444444444,3.216,0.0,235.0,13.6,0.0,0.0,17.0,2006,12,17,18,10,1.0,0.0
0.7638888888888888,3.606,0.134,234.73,15.4,0.0,0.0,17.0,2006,12,17,18,20,1.0,0.0
0.7708333333333334,3.624,0.162,234.53,15.4,0.0,0.0,17.0,2006,12,17,18,30,1.0,0.0
0.7777777777777778,3.652,0.164,234.97,15.6,0.0,0.0,17.0,2006,12,17,18,40,1.0,0.0
0.7847222222222222,3.954,0.046,232.09,17.0,0.0,0.0,17.0,2006,12,17,18,50,1.0,0.0
0.7916666666666666,4.078,0.3,230.78,17.6,0.0,0.0,17.0,2006,12,17,19,0,1.0,0.0
0.7986111111111112,2.388,0.366,231.31,10.4,0.0,2.0,17.0,2006,12,17,19,10,1.0,0.0
0.8055555555555556,2.164,0.212,235.82,9.2,0.0,2.0,17.0,2006,12,17,19,20,1.0,0.0
0.8125,2.114,0.202,233.42,9.0,0.0,1.0,17.0,2006,12,17,19,30,1.0,0.0
0.8194444444444444,3.438,0.426,233.2,14.8,0.0,0.0,16.0,2006,12,17,19,40,1.0,0.0
0.8263888888888888,2.934,0.17,232.11,12.6,0.0,0.0,16.0,2006,12,17,19,50,1.0,0.0
0.8333333333333334,2.388,0.166,232.78,10.2,0.0,0.0,16.0,2006,12,17,20,0,1.0,0.0
0.8402777777777778,2.664,0.162,232.92,11.4,0.0,1.0,16.0,2006,12,17,20,10,1.0,0.0
0.8472222222222222,3.668,0.374,234.1,15.8,0.0,2.0,16.0,2006,12,17,20,20,1.0,0.0
0.8541666666666666,3.614,0.292,236.16,15.4,0.0,2.0,18.0,2006,12,17,20,30,1.0,0.0
0.8611111111111112,3.692,0.312,239.47,15.4,0.0,1.0,17.0,2006,12,17,20,40,1.0,0.0
0.8680555555555556,3.798,0.308,238.88,16.0,0.0,1.0,18.0,2006,12,17,20,50,1.0,0.0
0.875,3.576,0.252,237.8,15.2,0.0,2.0,18.0,2006,12,17,21,0,1.0,0.0
0.8819444444444444,3.088,0.29,237.8,13.0,0.0,2.0,18.0,2006,12,17,21,10,1.0,0.0
0.8888888888888888,3.074,0.29,238.07,13.0,0.0,2.0,18.0,2006,12,17,21,20,1.0,0.0
0.8958333333333334,3.096,0.28,239.79,12.8,0.0,2.0,17.0,2006,12,17,21,30,1.0,0.0
0.9027777777777778,3.102,0.384,239.65,13.0,0.0,1.0,18.0,2006,12,17,21,40,1.0,0.0
0.9097222222222222,2.91,0.144,238.49,12.2,0.0,1.0,18.0,2006,12,17,21,50,1.0,0.0
0.9166666666666666,2.69,0.31,239.17,11.2,0.0,1.0,18.0,2006,12,17,22,0,1.0,0.0
0.9236111111111112,1.652,0.32,240.62,7.0,0.0,2.0,0.0,2006,12,17,22,10,1.0,0.0
0.9305555555555556,1.726,0.422,240.32,7.4,0.0,1.0,0.0,2006,12,17,22,20,1.0,0.0
0.9375,1.542,0.144,241.22,6.4,0.0,0.0,0.0,2006,12,17,22,30,1.0,0.0
0.9444444444444444,0.806,0.082,244.39,3.4,0.0,0.0,0.0,2006,12,17,22,40,1.0,0.0
0.9513888888888888,0.888,0.218,244.24,3.8,0.0,0.0,0.0,2006,12,17,22,50,1.0,0.0
0.9583333333333334,1.116,0.344,245.22,4.8,0.0,0.0,0.0,2006,12,17,23,0,1.0,0.0
0.9652777777777778,0.492,0.172,246.0,2.0,0.0,0.0,0.0,2006,12,17,23,10,1.0,0.0
0.9722222222222222,0.286,0.0,244.0,1.2,0.0,0.0,0.0,2006,12,17,23,20,1.0,0.0
0.9791666666666666,0.47,0.292,244.69,2.2,0.0,2.0,0.0,2006,12,17,23,30,1.0,0.0
0.9861111111111112,0.44,0.336,246.0,2.2,0.0,1.0,0.0,2006,12,17,23,40,1.0,0.0
0.9930555555555556,0.388,0.292,244.78,2.0,0.0,1.0,0.0,2006,12,17,23,50,1.0,0.0
0.0,0.278,0.126,246.17,1.2,0.0,2.0,0.0,2006,12,18,0,0,0.0,0.0
0.0069444444444444,0.308,0.132,244.61,1.4,0.0,0.0,0.0,2006,12,18,0,10,0.0,0.0
0.0138888888888888,0.3,0.136,245.53,1.4,0.0,0.0,0.0,2006,12,18,0,20,0.0,0.0
0.0208333333333333,0.366,0.234,243.6,1.8,0.0,0.0,0.0,2006,12,18,0,30,0.0,0.0
0.0277777777777777,0.206,0.0,245.31,0.8,0.0,0.0,0.0,2006,12,18,0,40,0.0,0.0
0.0347222222222222,0.308,0.134,245.27,1.4,0.0,0.0,0.0,2006,12,18,0,50,0.0,0.0
0.0416666666666666,0.296,0.13,244.05,1.2,0.0,0.0,0.0,2006,12,18,1,0,0.0,0.0
0.0486111111111111,0.348,0.202,243.36,1.6,0.0,0.0,0.0,2006,12,18,1,10,0.0,0.0
0.0555555555555555,0.29,0.114,243.4,1.2,0.0,1.0,0.0,2006,12,18,1,20,0.0,0.0
0.0625,0.374,0.246,242.29,1.8,0.0,2.0,0.0,2006,12,18,1,30,0.0,0.0
0.0694444444444444,0.368,0.254,244.02,1.8,0.0,1.0,0.0,2006,12,18,1,40,0.0,0.0
0.0763888888888889,0.282,0.1,244.63,1.2,0.0,0.0,0.0,2006,12,18,1,50,0.0,0.0
0.0833333333333333,0.21,0.0,244.2,0.8,0.0,0.0,0.0,2006,12,18,2,0,0.0,0.0
0.0902777777777777,0.308,0.15,248.07,1.4,0.0,0.0,0.0,2006,12,18,2,10,0.0,0.0
0.0972222222222222,0.302,0.144,246.97,1.4,0.0,0.0,0.0,2006,12,18,2,20,0.0,0.0
0.1041666666666666,0.286,0.106,245.8,1.2,0.0,0.0,0.0,2006,12,18,2,30,0.0,0.0
0.1111111111111111,0.312,0.138,245.93,1.4,0.0,0.0,0.0,2006,12,18,2,40,0.0,0.0
0.1180555555555555,0.306,0.146,247.46,1.4,0.0,0.0,0.0,2006,12,18,2,50,0.0,0.0
0.125,0.21,0.0,247.42,0.8,0.0,0.0,0.0,2006,12,18,3,0,0.0,0.0
0.1319444444444444,0.368,0.206,246.1,1.8,0.0,2.0,0.0,2006,12,18,3,10,0.0,0.0
0.1388888888888889,0.376,0.256,244.31,1.8,0.0,1.0,0.0,2006,12,18,3,20,0.0,0.0
0.1458333333333333,0.298,0.134,245.05,1.4,0.0,0.0,0.0,2006,12,18,3,30,0.0,0.0
0.1527777777777778,0.208,0.0,246.21,0.8,0.0,0.0,0.0,2006,12,18,3,40,0.0,0.0
0.1597222222222222,0.316,0.138,246.18,1.4,0.0,0.0,0.0,2006,12,18,3,50,0.0,0.0
0.1666666666666666,0.378,0.248,246.08,1.8,0.0,0.0,0.0,2006,12,18,4,0,0.0,0.0
0.1736111111111111,0.21,0.0,247.02,0.8,0.0,0.0,0.0,2006,12,18,4,10,0.0,0.0
0.1805555555555555,1.326,0.0,245.13,5.4,0.0,0.0,19.0,2006,12,18,4,20,0.0,0.0
0.1875,1.398,0.118,244.06,5.6,0.0,0.0,18.0,2006,12,18,4,30,0.0,0.0
0.1944444444444444,1.404,0.116,245.21,5.6,0.0,0.0,18.0,2006,12,18,4,40,0.0,0.0
0.2013888888888889,1.316,0.0,245.41,5.2,0.0,0.0,18.0,2006,12,18,4,50,0.0,0.0
0.2083333333333333,0.396,0.266,245.82,1.8,0.0,1.0,0.0,2006,12,18,5,0,0.0,0.0
0.2152777777777778,0.378,0.262,245.0,1.8,0.0,1.0,0.0,2006,12,18,5,10,0.0,0.0
0.2222222222222222,0.282,0.116,243.7,1.2,0.0,1.0,0.0,2006,12,18,5,20,0.0,0.0
0.2291666666666666,0.26,0.05,245.44,1.2,0.0,0.0,0.0,2006,12,18,5,30,0.0,0.0
0.2361111111111111,0.304,0.13,244.0,1.4,0.0,0.0,0.0,2006,12,18,5,40,0.0,0.0
0.2430555555555555,0.214,0.0,246.08,0.8,0.0,0.0,0.0,2006,12,18,5,50,0.0,0.0
0.25,0.214,0.0,246.56,0.8,0.0,0.0,0.0,2006,12,18,6,0,0.0,1.0
0.2569444444444444,0.386,0.25,246.33,1.8,0.0,0.0,0.0,2006,12,18,6,10,0.0,1.0
0.2638888888888889,0.216,0.0,246.59,0.8,0.0,0.0,0.0,2006,12,18,6,20,0.0,1.0
0.2708333333333333,0.21,0.0,245.36,0.8,0.0,0.0,0.0,2006,12,18,6,30,0.0,1.0
0.2777777777777778,0.31,0.132,244.65,1.4,0.0,0.0,0.0,2006,12,18,6,40,0.0,1.0
0.2847222222222222,1.714,0.252,245.05,7.0,0.0,0.0,0.0,2006,12,18,6,50,0.0,1.0
0.2916666666666667,0.684,0.156,245.95,2.8,0.0,1.0,0.0,2006,12,18,7,0,0.0,1.0
0.2986111111111111,0.782,0.3,242.71,3.4,0.0,1.0,0.0,2006,12,18,7,10,0.0,1.0
0.3055555555555556,2.25,0.21,242.34,9.4,0.0,1.0,0.0,2006,12,18,7,20,0.0,1.0
0.3125,3.398,0.0,241.47,14.0,0.0,0.0,18.0,2006,12,18,7,30,0.0,1.0
0.3194444444444444,3.968,0.112,241.03,16.4,0.0,0.0,17.0,2006,12,18,7,40,0.0,1.0
0.3263888888888889,3.476,0.312,238.49,15.2,0.0,0.0,18.0,2006,12,18,7,50,0.0,1.0
0.3333333333333333,2.128,0.152,238.59,8.8,1.0,0.0,18.0,2006,12,18,8,0,0.0,1.0
0.3402777777777778,3.52,0.046,237.24,14.8,38.0,0.0,17.0,2006,12,18,8,10,0.0,1.0
0.3472222222222222,3.626,0.176,235.87,15.4,38.0,0.0,17.0,2006,12,18,8,20,0.0,1.0
0.3541666666666667,1.402,0.1,238.21,5.8,1.0,0.0,17.0,2006,12,18,8,30,0.0,1.0
0.3611111111111111,1.322,0.0,239.03,5.4,1.0,0.0,18.0,2006,12,18,8,40,0.0,1.0
0.3680555555555556,1.426,0.076,240.21,5.8,1.0,0.0,18.0,2006,12,18,8,50,0.0,1.0
0.375,3.678,0.288,234.99,15.6,37.0,2.0,17.0,2006,12,18,9,0,0.0,1.0
0.3819444444444444,1.322,0.078,238.1,5.4,0.0,2.0,17.0,2006,12,18,9,10,0.0,1.0
0.3888888888888889,1.336,0.086,240.24,5.4,0.0,1.0,18.0,2006,12,18,9,20,0.0,1.0
0.3958333333333333,1.322,0.084,236.37,5.6,0.0,0.0,17.0,2006,12,18,9,30,0.0,1.0
0.4027777777777778,1.204,0.046,234.77,5.0,0.0,0.0,17.0,2006,12,18,9,40,0.0,1.0
0.4097222222222222,1.29,0.054,236.23,5.4,0.0,0.0,17.0,2006,12,18,9,50,0.0,1.0
0.4166666666666667,1.352,0.09,238.66,5.6,0.0,0.0,17.0,2006,12,18,10,0,0.0,1.0
0.4236111111111111,1.336,0.088,237.83,5.6,0.0,0.0,17.0,2006,12,18,10,10,0.0,1.0
0.4305555555555556,1.238,0.0,237.74,5.2,0.0,0.0,17.0,2006,12,18,10,20,0.0,1.0
0.4375,1.33,0.066,240.19,5.4,0.0,0.0,18.0,2006,12,18,10,30,0.0,1.0
0.4444444444444444,1.344,0.09,238.65,5.6,0.0,0.0,18.0,2006,12,18,10,40,0.0,1.0
0.4513888888888889,1.248,0.0,239.2,5.2,0.0,0.0,17.0,2006,12,18,10,50,0.0,1.0
